,total_bookings,cancelled_bookings,missed_bookings,total_bookings_month_1,total_bookings_month_2,total_bookings_month_3,cancelled_bookings_month_1,cancelled_bookings_month_2,cancelled_bookings_month_3,missed_bookings_month_1,missed_bookings_month_2,missed_bookings_month_3,is_male,is_female,age,prediction_start_date_month,prediction_start_date_year,total_bookings_month_1_to_3_diff,cancelled_bookings_month_1_to_3_diff,missed_bookings_month_1_to_3_diff,did_churn
5665,27,0,0,0,13,14,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,14,0,0,False
5666,6,0,0,0,3,3,0,0,0,0,0,0,False,True,56.0,7,2019,3,0,0,False
5667,1,0,0,1,0,0,0,0,0,0,0,0,False,True,43.0,7,2019,-1,0,0,True
5668,1,0,0,1,0,0,0,0,0,0,0,0,True,False,36.0,7,2019,-1,0,0,True
5669,1,0,0,0,1,0,0,0,0,0,0,0,False,True,53.0,7,2019,0,0,0,False
5670,84,24,25,38,32,14,14,2,8,14,1,10,False,True,47.0,7,2019,-24,-6,-4,False
5671,10,0,0,3,3,4,0,0,0,0,0,0,True,False,3.0,7,2019,1,0,0,False
5672,17,0,0,5,7,5,0,0,0,0,0,0,False,True,70.0,7,2019,0,0,0,False
5673,1,0,0,0,0,1,0,0,0,0,0,0,False,False,31.0,7,2019,1,0,0,False
5674,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,False
5675,4,0,0,0,4,0,0,0,0,0,0,0,False,False,25.0,7,2019,0,0,0,True
5676,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,True
5677,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5678,1,0,0,0,0,1,0,0,0,0,0,0,False,True,32.0,7,2019,1,0,0,True
5679,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,True
5680,14,2,0,7,1,6,2,0,0,0,0,0,True,False,20.0,7,2019,-1,-2,0,False
5681,3,1,1,0,0,3,0,0,1,0,0,1,False,False,37.54882613133719,7,2019,3,1,1,False
5682,5,0,0,0,0,5,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,5,0,0,True
5683,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.0,7,2019,0,0,0,True
5684,2,0,0,2,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-2,0,0,True
5685,13,0,0,5,4,4,0,0,0,0,0,0,False,True,49.0,7,2019,-1,0,0,False
5686,1,0,0,0,1,0,0,0,0,0,0,0,False,True,28.0,7,2019,0,0,0,True
5687,24,0,0,16,8,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-16,0,0,False
5688,8,0,0,4,0,4,0,0,0,0,0,0,False,True,67.0,7,2019,0,0,0,False
5689,3,0,0,1,1,1,0,0,0,0,0,0,True,False,15.0,7,2019,0,0,0,False
5690,2,0,0,0,0,2,0,0,0,0,0,0,False,True,42.0,7,2019,2,0,0,True
5691,1,0,0,0,1,0,0,0,0,0,0,0,False,True,27.0,7,2019,0,0,0,True
5692,14,0,0,0,14,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5693,7,0,0,1,5,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,False
5694,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-1,0,0,True
5695,29,0,6,11,11,7,0,0,0,0,4,2,False,False,32.0,7,2019,-4,0,2,True
5696,2,1,1,0,1,1,0,1,0,0,1,0,False,False,37.54882613133719,7,2019,1,0,0,True
5697,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5698,3,0,1,1,2,0,0,0,0,1,0,0,False,True,37.54882613133719,7,2019,-1,0,-1,False
5699,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,True
5700,2,0,0,2,0,0,0,0,0,0,0,0,False,True,38.0,7,2019,-2,0,0,True
5701,1,0,0,0,1,0,0,0,0,0,0,0,False,True,28.0,7,2019,0,0,0,True
5702,9,0,2,0,6,3,0,0,0,0,2,0,False,False,37.54882613133719,7,2019,3,0,0,True
5703,2,0,0,0,2,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5704,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.0,7,2019,-1,0,0,True
5705,4,0,0,0,4,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,0,0,0,True
5706,61,0,0,20,25,16,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-4,0,0,False
5707,6,0,0,4,0,2,0,0,0,0,0,0,False,True,34.0,7,2019,-2,0,0,False
5708,7,0,0,2,2,3,0,0,0,0,0,0,False,True,44.0,7,2019,1,0,0,False
5709,6,0,0,2,0,4,0,0,0,0,0,0,False,False,40.0,7,2019,2,0,0,False
5710,10,0,0,7,0,3,0,0,0,0,0,0,True,False,23.0,7,2019,-4,0,0,False
5711,8,0,0,0,8,0,0,0,0,0,0,0,False,True,45.0,7,2019,0,0,0,True
5712,1,0,0,0,1,0,0,0,0,0,0,0,True,False,33.0,7,2019,0,0,0,True
5713,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5714,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5715,28,0,1,4,11,13,0,0,0,1,0,0,False,False,37.54882613133719,7,2019,9,0,-1,False
5716,8,0,0,0,4,4,0,0,0,0,0,0,False,False,23.0,7,2019,4,0,0,False
5717,2,0,0,1,0,1,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,0,0,0,False
5718,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,0,0,0,True
5719,6,0,0,1,5,0,0,0,0,0,0,0,True,False,49.0,7,2019,-1,0,0,True
5720,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,0,0,0,True
5721,2,0,0,2,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-2,0,0,True
5722,2,0,0,0,1,1,0,0,0,0,0,0,False,True,66.0,7,2019,1,0,0,True
5723,2,1,0,0,1,1,0,1,0,0,0,0,True,False,37.54882613133719,7,2019,1,0,0,True
5724,1,0,0,0,0,1,0,0,0,0,0,0,False,False,50.0,7,2019,1,0,0,True
5725,3,2,2,0,3,0,0,2,0,0,2,0,False,False,16.0,7,2019,0,0,0,True
5726,20,0,0,14,3,3,0,0,0,0,0,0,True,False,41.0,7,2019,-11,0,0,True
5727,20,1,2,7,3,10,0,0,1,0,0,2,False,True,37.54882613133719,7,2019,3,1,2,False
5728,2,0,0,0,0,2,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,2,0,0,True
5729,16,1,1,6,8,2,1,0,0,1,0,0,True,False,37.54882613133719,7,2019,-4,-1,-1,False
5730,1,0,0,0,0,1,0,0,0,0,0,0,False,False,24.0,7,2019,1,0,0,False
5731,26,1,6,9,9,8,1,0,0,1,2,3,False,True,41.0,7,2019,-1,-1,2,False
5732,8,1,0,4,3,1,0,0,1,0,0,0,False,False,37.54882613133719,7,2019,-3,1,0,True
5733,20,3,0,7,7,6,1,0,2,0,0,0,False,True,121.0,7,2019,-1,1,0,False
5734,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5735,3,0,0,0,0,3,0,0,0,0,0,0,False,False,23.0,7,2019,3,0,0,True
5736,1,0,0,1,0,0,0,0,0,0,0,0,True,False,37.54882613133719,7,2019,-1,0,0,True
5737,4,0,0,0,2,2,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,2,0,0,True
5738,51,0,0,19,17,15,0,0,0,0,0,0,False,True,72.0,7,2019,-4,0,0,False
5739,7,0,0,1,3,3,0,0,0,0,0,0,False,True,41.0,7,2019,2,0,0,False
5740,11,0,0,5,4,2,0,0,0,0,0,0,False,True,33.0,7,2019,-3,0,0,False
5741,2,0,0,0,0,2,0,0,0,0,0,0,False,True,48.0,7,2019,2,0,0,True
5742,43,0,0,15,19,9,0,0,0,0,0,0,True,False,55.0,7,2019,-6,0,0,False
5743,19,0,0,4,8,7,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,3,0,0,False
5744,1,0,0,0,1,0,0,0,0,0,0,0,False,False,28.0,7,2019,0,0,0,True
5745,27,0,0,9,10,8,0,0,0,0,0,0,False,True,59.0,7,2019,-1,0,0,False
5746,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5747,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5748,5,0,0,0,5,0,0,0,0,0,0,0,False,True,38.0,7,2019,0,0,0,True
5749,24,0,0,14,10,0,0,0,0,0,0,0,False,True,18.0,7,2019,-14,0,0,True
5750,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5751,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-1,0,0,True
5752,3,0,0,1,1,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,False
5753,13,0,0,7,4,2,0,0,0,0,0,0,False,True,89.0,7,2019,-5,0,0,False
5754,1,0,0,0,0,1,0,0,0,0,0,0,False,False,35.0,7,2019,1,0,0,True
5755,6,0,0,2,1,3,0,0,0,0,0,0,False,False,45.0,7,2019,1,0,0,False
5756,13,0,13,4,4,5,0,0,0,4,4,5,False,True,8.0,7,2019,1,0,1,False
5757,1,0,0,0,0,1,0,0,0,0,0,0,False,True,42.0,7,2019,1,0,0,False
5758,12,1,2,2,7,3,0,1,0,0,2,0,False,False,39.0,7,2019,1,0,0,False
5759,8,0,0,2,6,0,0,0,0,0,0,0,True,False,2.0,7,2019,-2,0,0,True
5760,5,0,0,3,1,1,0,0,0,0,0,0,True,False,37.54882613133719,7,2019,-2,0,0,True
5761,1,0,0,0,1,0,0,0,0,0,0,0,True,False,37.0,7,2019,0,0,0,True
5762,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-1,0,0,True
5763,1,1,0,0,0,1,0,0,1,0,0,0,False,True,56.0,7,2019,1,1,0,True
5764,14,3,3,7,2,5,1,1,1,1,1,1,False,True,-1.0,7,2019,-2,0,0,False
5765,5,0,0,2,1,2,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,False
5766,12,0,2,10,2,0,0,0,0,2,0,0,False,True,35.0,7,2019,-10,0,-2,True
5767,30,2,0,9,7,14,2,0,0,0,0,0,True,False,40.0,7,2019,5,-2,0,False
5768,6,0,0,0,4,2,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,2,0,0,False
5769,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,False
5770,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,0,0,0,True
5771,3,3,3,0,2,1,0,2,1,0,2,1,False,True,37.54882613133719,7,2019,1,1,1,True
5772,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5773,1,0,0,0,1,0,0,0,0,0,0,0,True,False,29.0,7,2019,0,0,0,True
5774,2,1,1,0,2,0,0,1,0,0,1,0,False,True,30.0,7,2019,0,0,0,True
5775,50,12,0,15,17,18,2,3,7,0,0,0,False,True,30.0,7,2019,3,5,0,False
5776,8,0,0,2,3,3,0,0,0,0,0,0,True,False,62.0,7,2019,1,0,0,False
5777,19,0,0,0,15,4,0,0,0,0,0,0,True,False,37.54882613133719,7,2019,4,0,0,False
5778,2,0,0,2,0,0,0,0,0,0,0,0,False,False,62.0,7,2019,-2,0,0,False
5779,12,0,1,2,7,3,0,0,0,0,1,0,False,True,46.0,7,2019,1,0,0,False
5780,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-2,0,0,False
5781,1,0,0,0,1,0,0,0,0,0,0,0,False,False,31.0,7,2019,0,0,0,True
5782,5,0,0,4,0,1,0,0,0,0,0,0,False,True,34.0,7,2019,-3,0,0,False
5783,16,0,0,6,4,6,0,0,0,0,0,0,False,True,57.0,7,2019,0,0,0,False
5784,1,0,0,0,0,1,0,0,0,0,0,0,False,True,33.0,7,2019,1,0,0,True
5785,30,0,30,12,15,3,0,0,0,12,15,3,False,True,10.0,7,2019,-9,0,-9,True
5786,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5787,54,1,0,18,19,17,0,0,1,0,0,0,False,True,55.0,7,2019,-1,1,0,False
5788,15,0,2,8,4,3,0,0,0,1,0,1,False,True,50.0,7,2019,-5,0,0,False
5789,21,0,0,9,6,6,0,0,0,0,0,0,False,True,42.0,7,2019,-3,0,0,False
5790,22,0,0,9,7,6,0,0,0,0,0,0,False,True,45.0,7,2019,-3,0,0,False
5791,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-1,0,0,True
5792,3,0,0,2,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5793,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,True
5794,1,0,0,0,1,0,0,0,0,0,0,0,False,True,26.0,7,2019,0,0,0,True
5795,8,0,0,5,2,1,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-4,0,0,True
5796,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-2,0,0,False
5797,3,0,0,0,2,1,0,0,0,0,0,0,False,False,26.0,7,2019,1,0,0,False
5798,12,0,0,3,4,5,0,0,0,0,0,0,False,True,49.0,7,2019,2,0,0,False
5799,4,0,0,2,2,0,0,0,0,0,0,0,True,False,31.0,7,2019,-2,0,0,False
5800,31,0,0,11,7,13,0,0,0,0,0,0,True,False,32.0,7,2019,2,0,0,False
5801,45,4,2,23,7,15,4,0,0,2,0,0,False,True,38.0,7,2019,-8,-4,-2,False
5802,2,0,0,0,0,2,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,2,0,0,True
5803,9,0,0,0,2,7,0,0,0,0,0,0,True,False,37.54882613133719,7,2019,7,0,0,True
5804,3,0,0,0,1,2,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,2,0,0,False
5805,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,False
5806,1,0,0,0,1,0,0,0,0,0,0,0,True,False,56.0,7,2019,0,0,0,True
5807,6,0,0,0,5,1,0,0,0,0,0,0,False,True,39.0,7,2019,1,0,0,True
5808,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5809,2,0,0,0,0,2,0,0,0,0,0,0,False,True,41.0,7,2019,2,0,0,False
5810,13,2,0,6,4,3,1,1,0,0,0,0,False,True,37.54882613133719,7,2019,-3,-1,0,True
5811,8,0,0,6,2,0,0,0,0,0,0,0,True,False,70.0,7,2019,-6,0,0,False
5812,9,0,0,3,1,5,0,0,0,0,0,0,False,False,32.0,7,2019,2,0,0,False
5813,7,1,1,6,1,0,1,0,0,1,0,0,False,True,37.54882613133719,7,2019,-6,-1,-1,True
5814,1,0,0,0,1,0,0,0,0,0,0,0,True,False,37.54882613133719,7,2019,0,0,0,False
5815,4,0,0,0,4,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,0,0,0,True
5816,1,0,0,0,0,1,0,0,0,0,0,0,False,False,33.0,7,2019,1,0,0,True
5817,1,0,0,0,0,1,0,0,0,0,0,0,False,False,5.0,7,2019,1,0,0,False
5818,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5819,3,0,1,0,3,0,0,0,0,0,1,0,False,False,37.54882613133719,7,2019,0,0,0,False
5820,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5821,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,True
5822,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,-1,0,0,True
5823,1,1,0,0,1,0,0,1,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5824,26,0,0,0,8,18,0,0,0,0,0,0,False,False,25.0,7,2019,18,0,0,False
5825,1,0,1,1,0,0,0,0,0,1,0,0,True,False,28.0,7,2019,-1,0,-1,True
5826,13,0,0,4,4,5,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,False
5827,1,0,0,0,0,1,0,0,0,0,0,0,False,True,37.54882613133719,7,2019,1,0,0,False
5828,1,0,0,0,0,1,0,0,0,0,0,0,False,True,20.0,7,2019,1,0,0,True
5829,2,0,0,0,1,1,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,1,0,0,True
5830,3,0,0,0,1,2,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,2,0,0,False
5831,7,0,0,3,2,2,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,-1,0,0,False
5832,16,0,0,8,2,6,0,0,0,0,0,0,False,True,39.0,7,2019,-2,0,0,False
5833,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,False
5834,9,0,0,1,4,4,0,0,0,0,0,0,False,True,26.0,7,2019,3,0,0,False
5835,2,0,0,2,0,0,0,0,0,0,0,0,True,False,37.54882613133719,7,2019,-2,0,0,True
5836,1,0,0,0,1,0,0,0,0,0,0,0,False,False,31.0,7,2019,0,0,0,True
5837,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,7,2019,0,0,0,True
5838,2,0,0,1,0,1,0,0,0,0,0,0,False,True,50.0,8,2019,0,0,0,False
5839,6,0,0,6,0,0,0,0,0,0,0,0,True,False,30.0,8,2019,-6,0,0,True
5840,1,0,0,0,1,0,0,0,0,0,0,0,True,False,12.0,8,2019,0,0,0,True
5841,7,1,1,5,2,0,1,0,0,1,0,0,False,False,37.54882613133719,8,2019,-5,-1,-1,True
5842,2,0,0,0,0,2,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,2,0,0,True
5843,1,0,0,0,1,0,0,0,0,0,0,0,False,True,32.0,8,2019,0,0,0,True
5844,2,0,0,1,1,0,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,-1,0,0,False
5845,9,0,0,7,2,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-7,0,0,True
5846,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,True
5847,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,False
5848,1,0,0,0,1,0,0,0,0,0,0,0,False,False,54.0,8,2019,0,0,0,True
5849,8,0,0,2,2,4,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,2,0,0,False
5850,53,5,5,20,13,20,1,2,2,1,2,2,False,False,20.0,8,2019,0,1,1,False
5851,11,0,0,3,8,0,0,0,0,0,0,0,False,False,35.0,8,2019,-3,0,0,False
5852,20,0,0,0,0,20,0,0,0,0,0,0,False,True,44.0,8,2019,20,0,0,False
5853,4,0,0,2,2,0,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,-2,0,0,True
5854,1,0,0,0,0,1,0,0,0,0,0,0,False,True,27.0,8,2019,1,0,0,True
5855,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-1,0,0,True
5856,2,0,0,2,0,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-2,0,0,True
5857,4,0,0,0,0,4,0,0,0,0,0,0,True,False,29.0,8,2019,4,0,0,True
5858,1,0,0,1,0,0,0,0,0,0,0,0,False,False,35.0,8,2019,-1,0,0,True
5859,1,0,0,0,1,0,0,0,0,0,0,0,True,False,65.0,8,2019,0,0,0,True
5860,24,1,1,7,9,8,0,0,1,0,0,1,False,False,37.54882613133719,8,2019,1,1,1,False
5861,23,0,0,6,10,7,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,1,0,0,False
5862,3,0,1,0,0,3,0,0,0,0,0,1,False,False,31.0,8,2019,3,0,1,False
5863,9,0,0,2,4,3,0,0,0,0,0,0,False,True,34.0,8,2019,1,0,0,False
5864,56,0,13,31,8,17,0,0,0,8,2,3,True,False,37.54882613133719,8,2019,-14,0,-5,False
5865,34,0,0,12,4,18,0,0,0,0,0,0,False,False,65.0,8,2019,6,0,0,False
5866,2,0,0,1,0,1,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,0,0,0,True
5867,14,4,4,0,14,0,0,4,0,0,4,0,False,True,22.0,8,2019,0,0,0,False
5868,1,0,0,1,0,0,0,0,0,0,0,0,False,False,2.0,8,2019,-1,0,0,True
5869,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,0,0,0,True
5870,2,0,0,0,2,0,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,0,0,0,True
5871,1,0,1,0,0,1,0,0,0,0,0,1,False,True,23.0,8,2019,1,0,1,True
5872,2,0,0,2,0,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-2,0,0,True
5873,2,0,0,0,0,2,0,0,0,0,0,0,False,True,71.0,8,2019,2,0,0,False
5874,10,0,0,3,4,3,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,0,0,0,False
5875,22,0,0,2,13,7,0,0,0,0,0,0,False,False,17.0,8,2019,5,0,0,False
5876,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-2,0,0,True
5877,7,0,1,3,1,3,0,0,0,0,0,1,False,False,37.54882613133719,8,2019,0,0,1,False
5878,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,True
5879,1,0,0,1,0,0,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,-1,0,0,True
5880,15,1,0,0,10,5,0,1,0,0,0,0,False,False,37.54882613133719,8,2019,5,0,0,True
5881,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,0,0,0,True
5882,24,1,0,7,9,8,0,0,1,0,0,0,False,True,37.0,8,2019,1,1,0,False
5883,18,0,0,6,7,5,0,0,0,0,0,0,False,True,2.0,8,2019,-1,0,0,False
5884,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,False
5885,28,0,0,8,9,11,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,3,0,0,False
5886,6,0,0,3,1,2,0,0,0,0,0,0,False,True,28.0,8,2019,-1,0,0,False
5887,2,0,0,1,0,1,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,0,0,0,True
5888,3,0,0,1,2,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-1,0,0,True
5889,21,0,0,0,5,16,0,0,0,0,0,0,False,False,26.0,8,2019,16,0,0,False
5890,2,0,0,0,0,2,0,0,0,0,0,0,False,True,30.0,8,2019,2,0,0,False
5891,1,0,0,0,0,1,0,0,0,0,0,0,False,True,55.0,8,2019,1,0,0,True
5892,25,0,0,6,9,10,0,0,0,0,0,0,False,True,19.0,8,2019,4,0,0,False
5893,1,0,0,0,0,1,0,0,0,0,0,0,True,False,37.54882613133719,8,2019,1,0,0,True
5894,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-1,0,0,True
5895,5,0,0,2,2,1,0,0,0,0,0,0,False,False,48.0,8,2019,-1,0,0,False
5896,1,0,0,1,0,0,0,0,0,0,0,0,False,True,30.0,8,2019,-1,0,0,False
5897,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,True
5898,3,0,0,0,1,2,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,2,0,0,False
5899,3,0,0,0,1,2,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,2,0,0,False
5900,1,0,0,0,0,1,0,0,0,0,0,0,False,False,60.0,8,2019,1,0,0,True
5901,2,0,0,0,1,1,0,0,0,0,0,0,True,False,30.0,8,2019,1,0,0,False
5902,9,0,1,9,0,0,0,0,0,1,0,0,False,False,37.54882613133719,8,2019,-9,0,-1,True
5903,28,0,0,6,12,10,0,0,0,0,0,0,False,True,47.0,8,2019,4,0,0,False
5904,35,3,5,0,14,21,0,0,3,0,1,4,False,True,37.54882613133719,8,2019,21,3,4,False
5905,8,0,0,4,2,2,0,0,0,0,0,0,True,False,50.0,8,2019,-2,0,0,False
5906,37,0,0,11,7,19,0,0,0,0,0,0,False,False,52.0,8,2019,8,0,0,False
5907,1,1,1,0,1,0,0,1,0,0,1,0,False,False,37.54882613133719,8,2019,0,0,0,True
5908,16,0,0,10,4,2,0,0,0,0,0,0,True,False,58.0,8,2019,-8,0,0,False
5909,2,0,0,0,0,2,0,0,0,0,0,0,False,True,33.0,8,2019,2,0,0,True
5910,1,0,0,1,0,0,0,0,0,0,0,0,True,False,61.0,8,2019,-1,0,0,True
5911,1,0,0,0,0,1,0,0,0,0,0,0,False,True,33.0,8,2019,1,0,0,True
5912,10,6,1,9,1,0,5,1,0,1,0,0,False,False,37.54882613133719,8,2019,-9,-5,-1,True
5913,6,1,0,0,0,6,0,0,1,0,0,0,False,False,31.0,8,2019,6,1,0,False
5914,37,3,3,17,12,8,2,1,0,2,1,0,False,True,54.0,8,2019,-9,-2,-2,False
5915,28,0,0,9,10,9,0,0,0,0,0,0,True,False,27.0,8,2019,0,0,0,False
5916,13,0,0,0,0,13,0,0,0,0,0,0,False,True,26.0,8,2019,13,0,0,False
5917,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-1,0,0,True
5918,1,0,0,1,0,0,0,0,0,0,0,0,False,True,42.0,8,2019,-1,0,0,True
5919,82,0,5,32,25,25,0,0,0,3,1,1,True,False,52.0,8,2019,-7,0,-2,False
5920,3,2,2,0,1,2,0,1,1,0,1,1,False,False,37.54882613133719,8,2019,2,1,1,True
5921,2,0,0,0,0,2,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,2,0,0,False
5922,4,0,0,2,2,0,0,0,0,0,0,0,False,False,40.0,8,2019,-2,0,0,False
5923,4,0,0,3,1,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-3,0,0,False
5924,2,0,2,0,0,2,0,0,0,0,0,2,False,True,52.0,8,2019,2,0,2,True
5925,12,0,5,0,11,1,0,0,0,0,5,0,False,True,7.0,8,2019,1,0,0,True
5926,1,1,1,0,1,0,0,1,0,0,1,0,False,True,33.0,8,2019,0,0,0,True
5927,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,1,0,0,True
5928,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-2,0,0,True
5929,23,0,0,9,6,8,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,False
5930,1,1,0,0,0,1,0,0,1,0,0,0,False,True,37.54882613133719,8,2019,1,1,0,True
5931,6,0,0,2,4,0,0,0,0,0,0,0,False,False,25.0,8,2019,-2,0,0,False
5932,4,0,0,3,1,0,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-3,0,0,False
5933,17,0,0,6,6,5,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,-1,0,0,False
5934,1,0,0,1,0,0,0,0,0,0,0,0,False,True,32.0,8,2019,-1,0,0,True
5935,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,8,2019,1,0,0,True
5936,4,0,0,2,2,0,0,0,0,0,0,0,False,True,37.54882613133719,8,2019,-2,0,0,True
5937,4,0,4,4,0,0,0,0,0,4,0,0,False,True,9.0,8,2019,-4,0,-4,True
